Year,Month,WeekPeriod,train_station_code,StationName,Train_number,Planned_Train_Arrivel_Time,PassengersAscending,PassengersDescending
2025,10,יום חול,2820,קיסריה פרדס חנה,289,22:41:00,120.0,1.0
2025,10,יום חול,5800,אשדוד עד הלום,7224,22:41:00,30.0,2.0
2025,10,שבת,5800,אשדוד עד הלום,7224,22:41:00,56.0,8.0
2025,11,יום חול,2820,קיסריה פרדס חנה,289,22:41:00,208.0,0.0
2025,11,שבת,5800,אשדוד עד הלום,7224,22:41:00,84.0,4.0
2025,10,יום חול,8600,"נתב""ג",8154,22:42:00,102.0,0.0
2025,10,שבת,8600,"נתב""ג",7146,22:42:00,97.0,16.0
2025,11,שבת,8600,"נתב""ג",7146,22:42:00,94.0,23.0
2025,10,יום חול,3500,הרצליה,287,22:43:00,235.0,315.0
2025,10,יום חול,5000,לוד,8504,22:43:00,9.0,0.0
2025,10,יום חול,4800,כפר חבד,290,22:43:00,208.0,59.0
2025,11,יום חול,3500,הרצליה,287,22:43:00,269.0,468.0
2025,11,יום חול,4800,כפר חבד,290,22:43:00,368.0,139.0
2025,10,יום חול,1260,עפולה,99,22:45:00,112.0,15.0
2025,10,יום חול,1400,קרית מוצקין,8157,22:45:00,0.0,0.0
2025,10,יום חול,7300,באר שבע צפון,56,22:45:00,300.0,17.0
2025,11,יום חול,1260,עפולה,99,22:45:00,151.0,18.0
2025,11,יום חול,7300,באר שבע צפון,56,22:45:00,454.0,32.0
2025,10,יום חול,2500,עתלית,135,22:46:00,31.0,83.0
2025,10,יום חול,3500,הרצליה,8505,22:46:00,11.0,1.0
2025,10,יום חול,4660,חולון וולפסון,682,22:46:00,89.0,74.0
2025,10,יום חול,9650,נתיבות,686,22:46:00,145.0,10.0
2025,10,יום חול,9600,שדרות,7616,22:46:00,11.0,2.0
2025,10,שבת,9600,שדרות,7616,22:46:00,6.0,0.0
2025,11,יום חול,2500,עתלית,135,22:46:00,89.0,106.0
2025,11,יום חול,4660,חולון וולפסון,682,22:46:00,115.0,74.0
2025,11,יום חול,9650,נתיבות,686,22:46:00,189.0,17.0
2025,11,שבת,9600,שדרות,7616,22:46:00,16.0,4.0
2025,10,יום חול,3100,חדרה מערב,289,22:47:00,260.0,19.0
2025,10,שבת,9200,הוד השרון,7617,22:47:00,7.0,4.0
2025,10,יום חול,9200,הוד השרון,7617,22:47:00,7.0,4.0
2025,11,יום חול,3100,חדרה מערב,289,22:47:00,353.0,8.0
2025,11,שבת,9200,הוד השרון,7617,22:47:00,22.0,5.0
2025,10,יום חול,300,פאתי מודיעין,7545,22:49:00,2.0,0.0
2025,10,יום חול,1260,עפולה,7063,22:49:00,5.0,0.0
2025,10,יום חול,2820,קיסריה פרדס חנה,7225,22:49:00,6.0,0.0
2025,10,יום חול,4640,צומת חולון,682,22:49:00,20.0,17.0
2025,10,שבת,1260,עפולה,7063,22:49:00,16.0,2.0
2025,10,שבת,300,פאתי מודיעין,7545,22:49:00,8.0,1.0
2025,10,שבת,2820,קיסריה פרדס חנה,7225,22:49:00,23.0,4.0
2025,11,יום חול,4640,צומת חולון,682,22:49:00,41.0,38.0
2025,11,שבת,2820,קיסריה פרדס חנה,7225,22:49:00,30.0,0.0
2025,11,שבת,300,פאתי מודיעין,7545,22:49:00,25.0,0.0
2025,11,שבת,1260,עפולה,7063,22:49:00,32.0,3.0
2025,10,יום חול,300,פאתי מודיעין,8153,22:50:00,0.0,0.0
2025,10,יום חול,8700,כפר סבא,7617,22:50:00,3.0,2.0
2025,10,שבת,8700,כפר סבא,7617,22:50:00,10.0,10.0
2025,11,שבת,8700,כפר סבא,7617,22:50:00,11.0,6.0
2025,10,יום חול,1400,קרית מוצקין,475,22:51:00,11.0,37.0
2025,10,יום חול,9700,אופקים,8872,22:51:00,0.0,0.0
2025,11,יום חול,1400,קרית מוצקין,475,22:51:00,34.0,49.0
2025,10,יום חול,400,מודיעין מרכז,7544,22:52:00,0.0,17.0
2025,10,יום חול,1500,עכו,137,22:52:00,321.0,87.0
2025,10,יום חול,5000,לוד,7904,22:52:00,0.0,1.0
2025,10,שבת,400,מודיעין מרכז,7544,22:52:00,0.0,32.0
2025,10,שבת,5000,לוד,7904,22:52:00,0.0,1.0
2025,10,יום חול,8600,"נתב""ג",780,22:52:00,824.0,325.0
2025,11,יום חול,1500,עכו,137,22:52:00,247.0,139.0
2025,11,שבת,400,מודיעין מרכז,7544,22:52:00,0.0,85.0
2025,11,שבת,5000,לוד,7904,22:52:00,0.0,9.0
2025,11,יום חול,8600,"נתב""ג",780,22:52:00,912.0,460.0
2025,10,יום חול,5410,יבנה מזרח,7224,22:53:00,2.0,2.0
2025,10,שבת,5410,יבנה מזרח,7224,22:53:00,5.0,2.0
2025,10,יום חול,7000,קרית גת,8056,22:53:00,0.0,0.0
2025,11,שבת,5410,יבנה מזרח,7224,22:53:00,8.0,19.0
2025,10,יום חול,2940,רעננה מערב,683,22:54:00,46.0,50.0
2025,11,יום חול,2940,רעננה מערב,683,22:54:00,58.0,55.0
2025,11,שבת,2100,חיפה מרכז,7127,22:54:00,0.0,0.0
2025,10,יום חול,700,קרית חיים,475,22:55:00,6.0,9.0
2025,10,יום חול,3100,חדרה מערב,7225,22:55:00,13.0,2.0
2025,10,יום חול,5010,רמלה,54,22:55:00,47.0,38.0
2025,10,שבת,3100,חדרה מערב,7225,22:55:00,39.0,2.0
2025,11,יום חול,700,קרית חיים,475,22:55:00,7.0,7.0
2025,11,שבת,3100,חדרה מערב,7225,22:55:00,101.0,1.0
2025,11,יום חול,5010,רמלה,54,22:55:00,79.0,78.0
2025,10,יום חול,8800,ראש העין צפון,7617,22:56:00,4.0,2.0
2025,10,שבת,8800,ראש העין צפון,7617,22:56:00,13.0,4.0
2025,10,יום חול,9600,שדרות,686,22:56:00,92.0,14.0
2025,10,שבת,300,פאתי מודיעין,7143,22:56:00,0.0,13.0
2025,11,יום חול,9600,שדרות,686,22:56:00,153.0,23.0
2025,11,שבת,300,פאתי מודיעין,7143,22:56:00,4.0,25.0
2025,11,שבת,8800,ראש העין צפון,7617,22:56:00,24.0,15.0
2025,10,יום חול,2100,חיפה מרכז,8443,22:57:00,0.0,0.0
2025,10,יום חול,3300,נתניה,289,22:57:00,335.0,46.0
2025,10,יום חול,8550,להבים רהט,56,22:57:00,38.0,31.0
2025,11,יום חול,3300,נתניה,289,22:57:00,391.0,50.0
2025,11,יום חול,8550,להבים רהט,56,22:57:00,34.0,32.0
2025,10,יום חול,2960,רעננה דרום,683,22:58:00,20.0,26.0
2025,10,יום חול,5900,אשקלון,7616,22:58:00,27.0,1.0
2025,10,יום חול,8600,"נתב""ג",7722,22:58:00,74.0,29.0
2025,10,שבת,5900,אשקלון,7616,22:58:00,32.0,3.0
2025,10,שבת,8600,"נתב""ג",7722,22:58:00,201.0,208.0
2025,11,יום חול,2960,רעננה דרום,683,22:58:00,34.0,35.0
2025,11,שבת,5900,אשקלון,7616,22:58:00,56.0,4.0
2025,11,שבת,8600,"נתב""ג",7722,22:58:00,205.0,108.0
2025,11,שבת,2200,בת גלים,7127,22:59:00,0.0,3.0
2025,10,יום חול,5200,רחובות,7224,23:00:00,17.0,14.0
2025,10,שבת,5200,רחובות,7224,23:00:00,29.0,24.0
2025,10,יום חול,5000,לוד,54,23:00:00,85.0,173.0
2025,11,שבת,5200,רחובות,7224,23:00:00,55.0,20.0
2025,11,יום חול,5000,לוד,54,23:00:00,78.0,251.0
2025,10,יום חול,1240,כפר יהושע,99,23:01:00,7.0,9.0
2025,10,יום חול,2800,בנימינה,135,23:01:00,297.0,689.0
2025,10,יום חול,4250,סגולה,7617,23:01:00,2.0,0.0
2025,10,שבת,4250,סגולה,7617,23:01:00,3.0,1.0
2025,11,יום חול,2800,בנימינה,135,23:01:00,311.0,992.0
2025,11,יום חול,1240,כפר יהושע,99,23:01:00,13.0,15.0
2025,11,שבת,4250,סגולה,7617,23:01:00,9.0,1.0
2025,10,יום חול,2200,בת גלים,8443,23:02:00,0.0,0.0
2025,10,יום חול,3310,נתניה קריית ספיר,289,23:02:00,120.0,19.0
2025,10,יום חול,9200,הוד השרון,683,23:02:00,58.0,66.0
2025,11,יום חול,3310,נתניה קריית ספיר,289,23:02:00,191.0,12.0
2025,11,יום חול,9200,הוד השרון,683,23:02:00,98.0,63.0
2025,10,יום חול,1400,קרית מוצקין,137,23:03:00,281.0,68.0
2025,11,יום חול,1400,קרית מוצקין,137,23:03:00,202.0,87.0
2025,10,יום חול,1240,כפר יהושע,7063,23:04:00,0.0,0.0
2025,10,יום חול,3300,נתניה,7225,23:04:00,25.0,4.0
2025,10,שבת,3300,נתניה,7225,23:04:00,52.0,3.0
2025,10,שבת,1240,כפר יהושע,7063,23:04:00,0.0,4.0
2025,11,שבת,3300,נתניה,7225,23:04:00,118.0,6.0
2025,11,שבת,1240,כפר יהושע,7063,23:04:00,1.0,5.0
2025,10,יום חול,2100,חיפה מרכז,8157,23:05:00,0.0,0.0
2025,10,יום חול,3400,בית יהושע,289,23:05:00,61.0,11.0
2025,10,יום חול,6150,קרית מלאכי,8056,23:05:00,0.0,0.0
2025,10,יום חול,8700,כפר סבא,683,23:05:00,94.0,51.0
2025,11,יום חול,3400,בית יהושע,289,23:05:00,113.0,19.0
2025,11,שבת,2300,חוף הכרמל,7127,23:05:00,0.0,2.0
2025,11,יום חול,8700,כפר סבא,683,23:05:00,94.0,69.0
2025,10,יום חול,4170,קרית אריה,7617,23:06:00,0.0,3.0
2025,10,יום חול,5300,באר יעקב,7224,23:06:00,0.0,6.0
2025,10,שבת,4170,קרית אריה,7617,23:06:00,6.0,1.0
2025,10,שבת,5300,באר יעקב,7224,23:06:00,5.0,7.0
2025,11,שבת,5300,באר יעקב,7224,23:06:00,8.0,12.0
2025,11,שבת,4170,קרית אריה,7617,23:06:00,13.0,7.0
2025,10,יום חול,700,קרית חיים,137,23:07:00,51.0,13.0
2025,10,יום חול,8600,"נתב""ג",186,23:07:00,1653.0,69.0
2025,10,יום חול,5900,אשקלון,686,23:07:00,218.0,23.0
2025,11,יום חול,700,קרית חיים,137,23:07:00,56.0,22.0
2025,11,יום חול,5900,אשקלון,686,23:07:00,361.0,41.0
2025,11,יום חול,8600,"נתב""ג",186,23:07:00,864.0,31.0
2025,10,יום חול,300,פאתי מודיעין,133,23:08:00,2.0,275.0
2025,10,יום חול,5800,אשדוד עד הלום,294,23:08:00,219.0,59.0
2025,10,יום חול,5800,אשדוד עד הלום,7616,23:08:00,28.0,6.0
2025,10,שבת,5800,אשדוד עד הלום,7616,23:08:00,72.0,25.0
2025,11,יום חול,300,פאתי מודיעין,133,23:08:00,0.0,145.0
2025,11,יום חול,5800,אשדוד עד הלום,294,23:08:00,262.0,63.0
2025,11,שבת,5800,אשדוד עד הלום,7616,23:08:00,104.0,35.0
2025,10,יום חול,3400,בית יהושע,7225,23:10:00,3.0,0.0
2025,10,יום חול,2300,חוף הכרמל,8443,23:10:00,0.0,0.0
2025,10,יום חול,2200,בת גלים,8157,23:10:00,1.0,0.0
2025,10,שבת,3400,בית יהושע,7225,23:10:00,21.0,2.0
2025,11,שבת,3400,בית יהושע,7225,23:10:00,54.0,5.0
2025,10,יום חול,4100,בני ברק,7617,23:11:00,1.0,0.0
2025,10,יום חול,2820,קיסריה פרדס חנה,291,23:11:00,148.0,40.0
2025,10,שבת,4100,בני ברק,7617,23:11:00,4.0,1.0
2025,10,יום חול,8800,ראש העין צפון,683,23:11:00,66.0,57.0
2025,11,יום חול,2820,קיסריה פרדס חנה,291,23:11:00,185.0,57.0
2025,11,יום חול,8800,ראש העין צפון,683,23:11:00,101.0,100.0
2025,11,שבת,4100,בני ברק,7617,23:11:00,5.0,0.0
2025,10,יום חול,2100,חיפה מרכז,475,23:12:00,4.0,269.0
2025,11,יום חול,2100,חיפה מרכז,475,23:12:00,3.0,186.0
2025,10,יום חול,3500,הרצליה,289,23:13:00,181.0,100.0
2025,10,שבת,2100,חיפה מרכז,7127,23:13:00,0.0,2.0
2025,10,שבת,5000,לוד,7224,23:13:00,25.0,21.0
2025,10,יום חול,5000,לוד,7224,23:13:00,2.0,9.0
2025,11,יום חול,3500,הרצליה,289,23:13:00,288.0,103.0
2025,11,שבת,5000,לוד,7224,23:13:00,32.0,14.0
2025,11,שבת,2100,חיפה מרכז,7127,23:13:00,2.0,3.0
2025,10,יום חול,6900,מזכרת בתיה,8056,23:14:00,0.0,0.0
2025,10,יום חול,7000,קרית גת,56,23:15:00,103.0,63.0
2025,11,יום חול,7000,קרית גת,56,23:15:00,103.0,69.0
2025,10,יום חול,2300,חוף הכרמל,8157,23:16:00,0.0,1.0
2025,10,יום חול,2200,בת גלים,475,23:17:00,0.0,42.0
2025,10,יום חול,3100,חדרה מערב,291,23:17:00,246.0,116.0
2025,10,יום חול,4250,סגולה,683,23:17:00,65.0,4.0
2025,10,יום חול,5800,אשדוד עד הלום,686,23:17:00,333.0,74.0
2025,11,יום חול,2200,בת גלים,475,23:17:00,5.0,60.0
2025,11,יום חול,3100,חדרה מערב,291,23:17:00,285.0,130.0
2025,11,יום חול,4250,סגולה,683,23:17:00,108.0,8.0
2025,11,יום חול,5800,אשדוד עד הלום,686,23:17:00,393.0,125.0
2025,10,יום חול,3500,הרצליה,7225,23:18:00,11.0,3.0
2025,10,יום חול,5410,יבנה מזרח,294,23:18:00,28.0,66.0
2025,10,יום חול,5150,לוד גני אביב,7224,23:18:00,1.0,1.0
2025,10,שבת,3500,הרצליה,7225,23:18:00,18.0,16.0
2025,10,שבת,2200,בת גלים,7127,23:18:00,0.0,0.0
2025,10,שבת,5150,לוד גני אביב,7224,23:18:00,0.0,0.0
2025,11,שבת,5150,לוד גני אביב,7224,23:18:00,8.0,10.0
2025,11,שבת,2200,בת גלים,7127,23:18:00,0.0,4.0
2025,11,שבת,3500,הרצליה,7225,23:18:00,53.0,27.0
2025,11,יום חול,5410,יבנה מזרח,294,23:18:00,42.0,60.0
2025,10,יום חול,2100,חיפה מרכז,99,23:19:00,0.0,143.0
2025,11,יום חול,2100,חיפה מרכז,99,23:19:00,0.0,157.0
2025,10,יום חול,9000,יבנה מערב,7616,23:19:00,2.0,3.0
2025,10,שבת,9000,יבנה מערב,7616,23:19:00,3.0,7.0
2025,11,שבת,9000,יבנה מערב,7616,23:19:00,18.0,21.0
2025,10,יום חול,2100,חיפה מרכז,7063,23:22:00,0.0,0.0
2025,10,יום חול,4170,קרית אריה,683,23:22:00,118.0,38.0
2025,10,יום חול,4800,כפר חבד,7224,23:22:00,5.0,1.0
2025,10,שבת,2100,חיפה מרכז,7063,23:22:00,0.0,3.0
2025,10,שבת,4800,כפר חבד,7224,23:22:00,4.0,7.0
2025,11,יום חול,4170,קרית אריה,683,23:22:00,138.0,56.0
2025,11,שבת,4800,כפר חבד,7224,23:22:00,23.0,13.0
2025,11,שבת,2100,חיפה מרכז,7063,23:22:00,1.0,5.0
2025,10,יום חול,2100,חיפה מרכז,137,23:23:00,708.0,51.0
2025,10,יום חול,8600,"נתב""ג",782,23:23:00,482.0,175.0
2025,10,יום חול,5010,רמלה,8056,23:23:00,0.0,0.0
2025,11,יום חול,2100,חיפה מרכז,137,23:23:00,580.0,71.0
2025,11,יום חול,8600,"נתב""ג",782,23:23:00,215.0,74.0
2025,10,שבת,2300,חוף הכרמל,7127,23:24:00,0.0,2.0
2025,10,יום חול,5200,רחובות,294,23:24:00,202.0,67.0
2025,11,יום חול,5200,רחובות,294,23:24:00,272.0,78.0
2025,11,שבת,2300,חוף הכרמל,7127,23:24:00,0.0,4.0
2025,10,יום חול,2300,חוף הכרמל,475,23:25:00,0.0,32.0
2025,11,יום חול,2300,חוף הכרמל,475,23:25:00,0.0,49.0
2025,10,יום חול,2500,עתלית,8157,23:26:00,0.0,0.0
2025,10,יום חול,2200,בת גלים,7063,23:26:00,0.0,0.0
2025,10,יום חול,7300,באר שבע צפון,8058,23:26:00,0.0,0.0
2025,10,שבת,2200,בת גלים,7063,23:26:00,0.0,4.0
2025,11,שבת,2200,בת גלים,7063,23:26:00,0.0,6.0
2025,10,יום חול,2200,בת גלים,137,23:27:00,132.0,31.0
2025,10,יום חול,3300,נתניה,291,23:27:00,235.0,142.0
2025,10,יום חול,4100,בני ברק,683,23:27:00,80.0,9.0
2025,10,יום חול,9800,"רשל""צ משה דיין",7616,23:27:00,5.0,7.0
2025,10,שבת,9800,"רשל""צ משה דיין",7616,23:27:00,16.0,15.0
2025,11,יום חול,2200,בת גלים,137,23:27:00,193.0,51.0
2025,11,יום חול,4100,בני ברק,683,23:27:00,103.0,13.0
2025,11,יום חול,3300,נתניה,291,23:27:00,275.0,203.0
2025,11,שבת,9800,"רשל""צ משה דיין",7616,23:27:00,19.0,19.0
2025,10,יום חול,5000,לוד,8056,23:28:00,9.0,0.0
2025,10,יום חול,9000,יבנה מערב,686,23:28:00,95.0,51.0
2025,11,יום חול,9000,יבנה מערב,686,23:28:00,118.0,48.0
2025,10,יום חול,6150,קרית מלאכי,56,23:29:00,29.0,19.0
2025,11,יום חול,6150,קרית מלאכי,56,23:29:00,23.0,18.0
2025,10,יום חול,5300,באר יעקב,294,23:30:00,23.0,39.0
2025,11,יום חול,5300,באר יעקב,294,23:30:00,50.0,58.0
2025,10,יום חול,3310,נתניה קריית ספיר,291,23:32:00,99.0,33.0
2025,11,יום חול,3310,נתניה קריית ספיר,291,23:32:00,131.0,65.0
2025,10,יום חול,2300,חוף הכרמל,137,23:33:00,1172.0,26.0
2025,11,יום חול,2300,חוף הכרמל,137,23:33:00,411.0,50.0
2025,10,יום חול,2300,חוף הכרמל,7063,23:34:00,0.0,7.0
2025,10,שבת,2300,חוף הכרמל,7063,23:34:00,0.0,4.0
2025,11,שבת,2300,חוף הכרמל,7063,23:34:00,0.0,8.0
2025,10,יום חול,1500,עכו,8159,23:35:00,0.0,0.0
2025,10,יום חול,3400,בית יהושע,291,23:35:00,96.0,58.0
2025,10,יום חול,7300,באר שבע צפון,8874,23:35:00,0.0,0.0
2025,11,יום חול,3400,בית יהושע,291,23:35:00,101.0,65.0
2025,10,יום חול,5000,לוד,294,23:36:00,67.0,78.0
2025,11,יום חול,5000,לוד,294,23:36:00,132.0,111.0
2025,10,יום חול,3400,בית יהושע,8507,23:37:00,4.0,0.0
2025,10,יום חול,4660,חולון וולפסון,7616,23:37:00,2.0,4.0
2025,10,יום חול,8550,להבים רהט,8058,23:37:00,0.0,0.0
2025,10,שבת,4660,חולון וולפסון,7616,23:37:00,2.0,7.0
2025,10,יום חול,9650,נתיבות,7618,23:37:00,6.0,0.0
2025,10,שבת,9650,נתיבות,7618,23:37:00,24.0,1.0
2025,11,שבת,9650,נתיבות,7618,23:37:00,19.0,1.0
2025,11,שבת,4660,חולון וולפסון,7616,23:37:00,3.0,17.0
2025,10,יום חול,1400,קרית מוצקין,8445,23:38:00,0.0,0.0
2025,10,יום חול,2940,רעננה מערב,7619,23:38:00,0.0,0.0
2025,10,יום חול,9800,"רשל""צ משה דיין",686,23:38:00,249.0,109.0
2025,10,שבת,2940,רעננה מערב,7619,23:38:00,4.0,3.0
2025,10,יום חול,5010,רמלה,8506,23:38:00,0.0,0.0
2025,11,יום חול,9800,"רשל""צ משה דיין",686,23:38:00,236.0,140.0
2025,11,שבת,2940,רעננה מערב,7619,23:38:00,2.0,4.0
2025,10,יום חול,2800,בנימינה,8157,23:39:00,15.0,0.0
2025,10,יום חול,8600,"נתב""ג",8156,23:40:00,81.0,0.0
2025,10,יום חול,6900,מזכרת בתיה,56,23:40:00,36.0,46.0
2025,11,יום חול,6900,מזכרת בתיה,56,23:40:00,19.0,60.0
2025,10,שבת,5800,אשדוד עד הלום,7226,23:41:00,32.0,2.0
2025,10,יום חול,5150,לוד גני אביב,294,23:41:00,14.0,18.0
2025,10,יום חול,5800,אשדוד עד הלום,7226,23:41:00,12.0,1.0
2025,11,שבת,5800,אשדוד עד הלום,7226,23:41:00,45.0,4.0
2025,11,יום חול,5150,לוד גני אביב,294,23:41:00,28.0,33.0
2025,10,יום חול,2500,עתלית,137,23:42:00,28.0,66.0
2025,10,יום חול,4690,בת ים קוממיות,686,23:42:00,20.0,43.0
2025,10,שבת,8600,"נתב""ג",7148,23:42:00,150.0,10.0
2025,11,יום חול,2500,עתלית,137,23:42:00,30.0,88.0
2025,11,יום חול,4690,בת ים קוממיות,686,23:42:00,40.0,71.0
2025,11,שבת,8600,"נתב""ג",7148,23:42:00,176.0,7.0
2025,10,יום חול,3500,הרצליה,291,23:43:00,171.0,217.0
2025,10,יום חול,5000,לוד,8506,23:43:00,4.0,0.0
2025,11,יום חול,3500,הרצליה,291,23:43:00,197.0,339.0
2025,10,יום חול,1400,קרית מוצקין,8159,23:45:00,0.0,0.0
2025,10,יום חול,4800,כפר חבד,294,23:45:00,43.0,24.0
2025,11,יום חול,4800,כפר חבד,294,23:45:00,96.0,57.0
2025,10,יום חול,3500,הרצליה,8507,23:46:00,2.0,1.0
2025,10,שבת,9600,שדרות,7618,23:46:00,14.0,7.0
2025,10,יום חול,9600,שדרות,7618,23:46:00,18.0,0.0
2025,10,יום חול,9650,נתיבות,690,23:46:00,65.0,7.0
2025,11,שבת,9600,שדרות,7618,23:46:00,9.0,1.0
2025,11,יום חול,9650,נתיבות,690,23:46:00,56.0,20.0
2025,10,יום חול,5800,אשדוד עד הלום,296,23:47:00,168.0,18.0
2025,10,שבת,9200,הוד השרון,7619,23:47:00,2.0,1.0
2025,10,יום חול,9200,הוד השרון,7619,23:47:00,0.0,2.0
2025,11,יום חול,5800,אשדוד עד הלום,296,23:47:00,164.0,35.0
2025,11,שבת,9200,הוד השרון,7619,23:47:00,5.0,2.0
2025,10,יום חול,300,פאתי מודיעין,7547,23:49:00,0.0,0.0
2025,10,יום חול,1260,עפולה,7065,23:49:00,3.0,0.0
2025,10,יום חול,2820,קיסריה פרדס חנה,7227,23:49:00,0.0,1.0
2025,10,יום חול,4660,חולון וולפסון,686,23:49:00,25.0,58.0
2025,10,שבת,2820,קיסריה פרדס חנה,7227,23:49:00,6.0,0.0
2025,10,שבת,300,פאתי מודיעין,7547,23:49:00,3.0,0.0
2025,10,שבת,1260,עפולה,7065,23:49:00,6.0,1.0
2025,11,יום חול,4660,חולון וולפסון,686,23:49:00,55.0,61.0
2025,11,שבת,1260,עפולה,7065,23:49:00,10.0,0.0
2025,11,שבת,2820,קיסריה פרדס חנה,7227,23:49:00,30.0,1.0
2025,11,שבת,300,פאתי מודיעין,7547,23:49:00,10.0,0.0
2025,10,יום חול,300,פאתי מודיעין,8155,23:50:00,0.0,0.0
2025,10,יום חול,8700,כפר סבא,7619,23:50:00,0.0,0.0
2025,10,שבת,8700,כפר סבא,7619,23:50:00,5.0,7.0
2025,11,שבת,8700,כפר סבא,7619,23:50:00,8.0,6.0
2025,10,יום חול,9700,אופקים,8874,23:51:00,0.0,0.0
2025,10,יום חול,400,מודיעין מרכז,7546,23:52:00,0.0,16.0
2025,10,יום חול,5000,לוד,7906,23:52:00,0.0,0.0
2025,10,יום חול,4640,צומת חולון,686,23:52:00,15.0,9.0
2025,10,שבת,400,מודיעין מרכז,7546,23:52:00,0.0,45.0
2025,10,יום חול,8600,"נתב""ג",784,23:52:00,528.0,129.0
2025,10,שבת,5000,לוד,7906,23:52:00,0.0,3.0
2025,11,יום חול,4640,צומת חולון,686,23:52:00,17.0,22.0
2025,11,שבת,400,מודיעין מרכז,7546,23:52:00,0.0,70.0
2025,11,שבת,5000,לוד,7906,23:52:00,0.0,5.0
2025,11,יום חול,8600,"נתב""ג",784,23:52:00,263.0,99.0
2025,10,יום חול,1500,עכו,139,23:53:00,336.0,80.0
2025,10,יום חול,7000,קרית גת,8058,23:53:00,0.0,0.0
2025,10,יום חול,5410,יבנה מזרח,7226,23:53:00,0.0,3.0
2025,10,שבת,5410,יבנה מזרח,7226,23:53:00,0.0,0.0
2025,11,יום חול,1500,עכו,139,23:53:00,367.0,93.0
2025,11,שבת,5410,יבנה מזרח,7226,23:53:00,5.0,14.0
2025,10,יום חול,2940,רעננה מערב,687,23:54:00,27.0,53.0
2025,11,יום חול,2940,רעננה מערב,687,23:54:00,30.0,45.0
2025,11,שבת,2100,חיפה מרכז,7129,23:54:00,0.0,0.0
2025,10,יום חול,2800,בנימינה,137,23:55:00,336.0,123.0
2025,10,יום חול,3100,חדרה מערב,7227,23:55:00,5.0,0.0
2025,10,יום חול,5010,רמלה,56,23:55:00,26.0,26.0
2025,10,שבת,3100,חדרה מערב,7227,23:55:00,12.0,0.0
2025,11,יום חול,2800,בנימינה,137,23:55:00,222.0,158.0
2025,11,יום חול,5010,רמלה,56,23:55:00,34.0,37.0
2025,11,שבת,3100,חדרה מערב,7227,23:55:00,52.0,1.0
2025,10,יום חול,5410,יבנה מזרח,296,23:56:00,13.0,38.0
2025,10,יום חול,8800,ראש העין צפון,7619,23:56:00,0.0,1.0
2025,10,שבת,300,פאתי מודיעין,7145,23:56:00,0.0,2.0
2025,10,יום חול,9600,שדרות,690,23:56:00,37.0,10.0
2025,10,שבת,8800,ראש העין צפון,7619,23:56:00,6.0,2.0
2025,11,יום חול,5410,יבנה מזרח,296,23:56:00,20.0,56.0
2025,11,שבת,300,פאתי מודיעין,7145,23:56:00,1.0,22.0
2025,11,יום חול,9600,שדרות,690,23:56:00,39.0,10.0
2025,11,שבת,8800,ראש העין צפון,7619,23:56:00,8.0,4.0
2025,10,יום חול,2100,חיפה מרכז,8445,23:57:00,0.0,0.0
2025,10,יום חול,3500,הרצליה,8193,23:57:00,8.0,144.0
2025,10,שבת,5900,אשקלון,7618,23:58:00,20.0,4.0
2025,10,שבת,8600,"נתב""ג",7724,23:58:00,233.0,96.0
2025,10,יום חול,5900,אשקלון,7618,23:58:00,9.0,1.0
2025,10,יום חול,8600,"נתב""ג",7724,23:58:00,56.0,23.0
2025,11,שבת,5900,אשקלון,7618,23:58:00,27.0,3.0
2025,11,שבת,8600,"נתב""ג",7724,23:58:00,297.0,41.0
2025,10,יום חול,2960,רעננה דרום,687,23:59:00,10.0,11.0
2025,11,יום חול,2960,רעננה דרום,687,23:59:00,10.0,21.0
2025,11,שבת,2200,בת גלים,7129,23:59:00,0.0,2.0
2025,10,יום חול,2300,חוף הכרמל,8197,,288.0,0.0
2025,10,יום חול,2820,קיסריה פרדס חנה,135,,0.0,3.0
2025,10,יום חול,2100,חיפה מרכז,8153,,0.0,0.0
2025,10,יום חול,2800,בנימינה,233,,180.0,0.0
2025,10,יום חול,2800,בנימינה,8195,,7.0,23.0
2025,10,יום חול,2300,חוף הכרמל,8297,,800.0,0.0
2025,10,יום חול,3300,נתניה,8505,,40.0,0.0
2025,10,יום חול,3400,בית יהושע,8195,,0.0,3.0
2025,10,יום חול,2300,חוף הכרמל,8697,,37.0,0.0
2025,10,יום חול,2800,בנימינה,47,,0.0,12.0
2025,10,יום חול,2800,בנימינה,425,,36.0,9.0
2025,10,יום חול,2100,חיפה מרכז,39,,651.0,0.0
2025,10,יום חול,2300,חוף הכרמל,8193,,633.0,0.0
2025,10,יום חול,3100,חדרה מערב,45,,19.0,25.0
2025,10,יום חול,3300,נתניה,425,,83.0,111.0
2025,10,יום חול,2820,קיסריה פרדס חנה,425,,29.0,9.0
2025,10,יום חול,3100,חדרה מערב,8197,,0.0,13.0
2025,10,יום חול,3300,נתניה,8197,,0.0,7.0
2025,10,יום חול,2800,בנימינה,235,,199.0,0.0
2025,10,יום חול,2820,קיסריה פרדס חנה,45,,24.0,19.0
2025,10,יום חול,3100,חדרה מערב,8195,,6.0,11.0
2025,10,יום חול,3300,נתניה,8195,,0.0,9.0
2025,10,יום חול,3310,נתניה קריית ספיר,135,,0.0,8.0
2025,10,יום חול,3400,בית יהושע,8197,,0.0,5.0
